Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
2,1626775770334,20/07/2021 10:09:30,1626775771720,7,20/07/2021 17:09:31,56184,5,questionnaire-64s4,,14463721,60f599e8cdf7315352f28807,4300691,,complete,,60f6a09ff80ed38ca4be6400,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,Specific Consent,2,No,response-4-2,No
3,1626775770443,20/07/2021 10:09:30,1626775771722,7,20/07/2021 17:09:31,56184,5,questionnaire-64s4,,14463721,60f599e8cdf7315352f28807,4300691,,complete,,60f6a09ff80ed38ca4be6400,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,Specific Consent,2,No,response-6-1,Yes
4,1626775770443,20/07/2021 10:09:30,1626775771723,7,20/07/2021 17:09:31,56184,5,questionnaire-64s4,,14463721,60f599e8cdf7315352f28807,4300691,,complete,,60f6a09ff80ed38ca4be6400,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,Specific Consent,2,No,response-3-1,Yes
5,1626775770443,20/07/2021 10:09:30,1626775771723,7,20/07/2021 17:09:31,56184,5,questionnaire-64s4,,14463721,60f599e8cdf7315352f28807,4300691,,complete,,60f6a09ff80ed38ca4be6400,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,Specific Consent,2,No,response-9-1,Yes
6,1626775770443,20/07/2021 10:09:30,1626775771723,7,20/07/2021 17:09:31,56184,5,questionnaire-64s4,,14463721,60f599e8cdf7315352f28807,4300691,,complete,,60f6a09ff80ed38ca4be6400,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,Specific Consent,2,No,response-10-1,Yes
7,1626775770443,20/07/2021 10:09:30,1626775771723,7,20/07/2021 17:09:31,56184,5,questionnaire-64s4,,14463721,60f599e8cdf7315352f28807,4300691,,complete,,60f6a09ff80ed38ca4be6400,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,Specific Consent,2,No,response-11-1,Yes
8,1626775770443,20/07/2021 10:09:30,1626775771724,7,20/07/2021 17:09:31,56184,5,questionnaire-64s4,,14463721,60f599e8cdf7315352f28807,4300691,,complete,,60f6a09ff80ed38ca4be6400,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,Specific Consent,2,No,response-12-1,Yes
9,1626775770443,20/07/2021 10:09:30,1626775771724,7,20/07/2021 17:09:31,56184,5,questionnaire-64s4,,14463721,60f599e8cdf7315352f28807,4300691,,complete,,60f6a09ff80ed38ca4be6400,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,Specific Consent,2,No,response-5-1,Yes
10,1626775770443,20/07/2021 10:09:30,1626775771724,7,20/07/2021 17:09:31,56184,5,questionnaire-64s4,,14463721,60f599e8cdf7315352f28807,4300691,,complete,,60f6a09ff80ed38ca4be6400,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,Specific Consent,2,No,response-7-1,Yes
11,1626775770443,20/07/2021 10:09:30,1626775771725,7,20/07/2021 17:09:31,56184,5,questionnaire-64s4,,14463721,60f599e8cdf7315352f28807,4300691,,complete,,60f6a09ff80ed38ca4be6400,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,Specific Consent,2,No,response-14,1
12,1626775770443,20/07/2021 10:09:30,1626775771725,7,20/07/2021 17:09:31,56184,5,questionnaire-64s4,,14463721,60f599e8cdf7315352f28807,4300691,,complete,,60f6a09ff80ed38ca4be6400,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,Specific Consent,2,No,END QUESTIONNAIRE,22401
1,1626775780640,20/07/2021 10:09:40,1626775780440,1,20/07/2021 11:09:40,56184,5,questionnaire-64s4,,14463740,5e348aac2c227f06b0d9f590,4300699,,complete,,60f6a0cd37dbfd036f3f52e4,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1368x731,,Specific Consent,2,No,BEGIN QUESTIONNAIRE,
2,1626775825537,20/07/2021 10:10:25,1626775825362,1,20/07/2021 11:10:25,56184,5,questionnaire-64s4,,14463740,5e348aac2c227f06b0d9f590,4300699,,complete,,60f6a0cd37dbfd036f3f52e4,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1368x731,,Specific Consent,2,No,response-4-2,No
